"ID","Adoption","Died","Euthanasia","Return_to_owner","Transfer"
"5391",0.021,0,0.29,0.443,0.246
"5392",0.985,0,0.001,0.007,0.007
"5393",0.026,0,0.196,0.45,0.328
"5394",0.014,0,0.021,0.152,0.813
"5395",0,0.002,0.002,0,0.996
"5396",0.869,0,0.027,0.019,0.085
"5397",1,0,0,0,0
"5398",0.01,0.002,0.191,0.072,0.725
"5399",0.96,0.001,0.001,0.026,0.012
"5400",0.715,0.001,0.038,0.177,0.069
"5401",0.003,0.003,0.022,0,0.972
"5402",0.873,0,0,0.035,0.092
"5403",0,0.002,0.023,0,0.975
"5404",0.75,0,0.001,0.234,0.015
"5405",0.794,0,0.001,0.126,0.079
"5406",0.564,0.001,0,0.074,0.361
"5407",0.053,0.052,0.291,0.062,0.542
"5408",0.296,0,0.029,0.534,0.141
"5409",0.986,0,0,0.012,0.002
"5410",0.606,0.007,0.013,0.107,0.267
"5411",0.081,0.004,0.067,0.594,0.254
"5412",0.648,0.003,0.032,0.155,0.162
"5413",0.515,0.002,0.011,0.038,0.434
"5414",0.56,0,0.015,0.373,0.052
"5415",0.802,0,0.009,0.118,0.071
"5416",0.096,0,0.086,0.641,0.177
"5417",0.674,0,0.001,0.261,0.064
"5418",0.004,0.015,0.048,0,0.933
"5419",0.35,0,0.038,0.504,0.108
"5420",0.814,0.001,0.002,0.037,0.146
"5421",0,0.007,0.007,0.003,0.983
"5422",0.491,0,0.002,0.045,0.462
"5423",0.303,0.001,0.027,0.382,0.287
"5424",0.951,0,0.002,0.033,0.014
"5425",0,0.005,0.014,0.009,0.972
"5426",0,0.017,0.075,0,0.908
"5427",0.568,0.019,0.01,0.083,0.32
"5428",0.985,0,0,0,0.015
"5429",0.491,0,0.004,0.487,0.018
"5430",0.576,0.001,0.061,0.338,0.024
"5431",0.994,0,0.001,0.004,0.001
"5432",0.703,0,0.003,0.069,0.225
"5433",0.504,0,0.006,0.252,0.238
"5434",0.96,0,0,0.005,0.035
"5435",0.094,0.008,0.129,0.71,0.059
"5436",0.001,0.007,0.026,0.002,0.964
"5437",0,0,0.023,0.001,0.976
"5438",0.505,0,0.022,0.265,0.208
"5439",0.324,0,0.024,0.386,0.266
"5440",0.705,0,0.013,0.24,0.042
"5441",0.437,0,0.005,0.112,0.446
"5442",0.496,0.007,0.022,0.26,0.215
"5443",0.49,0.019,0.026,0.003,0.462
"5444",0.248,0,0.102,0.538,0.112
"5445",0.016,0,0.072,0.005,0.907
"5446",0.574,0,0.001,0.401,0.024
"5447",0.787,0,0,0.131,0.082
"5448",0.11,0.011,0.068,0.003,0.808
"5449",0.355,0,0.008,0.516,0.121
"5450",0.908,0,0,0.013,0.079
"5451",0.989,0,0.007,0,0.004
"5452",0,0,0.002,0,0.998
"5453",0.491,0,0.002,0.033,0.474
"5454",0.145,0.015,0.162,0.198,0.48
"5455",0.264,0.002,0.012,0.555,0.167
"5456",0.695,0,0.021,0.066,0.218
"5457",0.607,0.002,0.026,0.139,0.226
"5458",0.842,0.006,0,0.003,0.149
"5459",0.437,0,0.03,0.424,0.109
"5460",0.356,0.001,0.138,0.367,0.138
"5461",0.488,0,0.163,0.166,0.183
"5462",0.991,0,0,0.002,0.007
"5463",0.025,0.017,0.132,0.001,0.825
"5464",0.911,0.013,0.011,0.001,0.064
"5465",0.098,0.232,0.134,0,0.536
"5466",0,0.017,0.009,0.075,0.899
"5467",0.376,0,0.017,0.494,0.113
"5468",0.691,0.003,0.001,0.137,0.168
"5469",0.825,0,0.007,0.086,0.082
"5470",0.086,0,0.01,0.119,0.785
"5471",0.367,0,0.051,0.437,0.145
"5472",0.337,0,0.034,0.416,0.213
"5473",0.019,0,0.205,0.397,0.379
"5474",0.288,0,0.237,0.316,0.159
"5475",0,0,0.002,0,0.998
"5476",0.736,0,0.038,0.195,0.031
"5477",0.001,0.013,0.007,0.002,0.977
"5478",0.269,0,0.062,0.476,0.193
"5479",0.012,0.008,0.054,0.028,0.898
"5480",0.007,0.027,0.058,0.006,0.902
"5481",0.071,0.003,0.231,0.216,0.479
"5482",0.669,0,0.001,0.039,0.291
"5483",0.423,0,0.022,0.5,0.055
"5484",0.668,0,0,0,0.332
"5485",0.997,0,0,0.002,0.001
"5486",0.948,0.001,0,0.009,0.042
"5487",0.014,0,0.348,0.051,0.587
"5488",0.701,0,0.007,0.26,0.032
"5489",0.589,0,0.002,0.075,0.334
"5490",0.437,0,0.024,0.428,0.111
"5491",0.503,0,0.01,0.292,0.195
"5492",0.454,0,0.045,0.408,0.093
"5493",0.97,0,0,0.001,0.029
"5494",0.197,0,0.01,0.136,0.657
"5495",0.241,0,0.009,0.551,0.199
"5496",0.668,0.001,0.002,0.129,0.2
"5497",0.645,0,0.029,0.282,0.044
"5498",0.382,0,0.02,0.404,0.194
"5499",0.355,0.002,0.016,0.043,0.584
"5500",0.202,0,0.001,0.083,0.714
"5501",0.454,0.002,0,0.113,0.431
"5502",0.012,0.007,0.515,0.003,0.463
"5503",0.515,0,0.005,0.465,0.015
"5504",0.665,0,0.019,0.167,0.149
"5505",0.679,0,0.005,0.265,0.051
"5506",0.325,0.008,0.009,0.212,0.446
"5507",0.59,0,0.004,0.029,0.377
"5508",0.018,0.001,0.073,0.359,0.549
"5509",0.031,0.012,0.155,0.039,0.763
"5510",0.481,0,0.008,0.449,0.062
"5511",0.528,0.001,0.009,0.231,0.231
"5512",0.996,0,0,0,0.004
"5513",0.433,0.003,0.085,0.417,0.062
"5514",0.001,0.015,0.023,0,0.961
"5515",0.887,0,0.016,0.061,0.036
"5516",0.748,0,0.034,0.092,0.126
"5517",0.564,0,0.029,0.254,0.153
"5518",0.001,0.003,0.066,0.003,0.927
"5519",0.71,0,0.033,0.137,0.12
"5520",0.559,0,0.004,0.079,0.358
"5521",0.935,0,0,0.023,0.042
"5522",0.359,0,0.051,0.371,0.219
"5523",0.283,0.001,0.031,0.536,0.149
"5524",0.944,0.001,0.01,0.024,0.021
"5525",0.017,0.011,0.611,0.011,0.35
"5526",0.42,0,0.029,0.398,0.153
"5527",0.486,0,0.022,0.349,0.143
"5528",0.572,0,0.009,0.336,0.083
"5529",0.252,0.002,0.026,0.487,0.233
"5530",0.029,0.001,0.058,0.019,0.893
"5531",0.475,0,0.009,0.198,0.318
"5532",0.577,0,0.022,0.336,0.065
"5533",0.833,0,0.013,0.126,0.028
"5534",0.107,0,0.188,0.488,0.217
"5535",0.573,0.002,0.009,0.367,0.049
"5536",0.548,0,0.002,0.137,0.313
"5537",0.001,0.024,0.085,0,0.89
"5538",0.381,0.001,0.104,0.479,0.035
"5539",0.45,0,0.015,0.347,0.188
"5540",0.007,0.003,0.551,0.042,0.397
"5541",0.205,0,0.049,0.577,0.169
"5542",0.009,0.004,0.593,0.008,0.386
"5543",0.445,0,0,0.002,0.553
"5544",0.205,0,0.135,0.505,0.155
"5545",0.794,0.001,0.005,0.173,0.027
"5546",0.339,0,0.053,0.426,0.182
"5547",0.929,0,0,0.006,0.065
"5548",0.687,0,0.007,0.115,0.191
"5549",0.197,0,0.017,0.137,0.649
"5550",0.915,0,0.002,0.056,0.027
"5551",0.009,0.037,0.158,0,0.796
"5552",0.563,0,0.001,0.301,0.135
"5553",0.309,0.029,0.118,0.009,0.535
"5554",0.378,0.008,0.008,0.017,0.589
"5555",0.697,0.001,0.002,0.024,0.276
"5556",0.352,0,0.068,0.067,0.513
"5557",0.752,0,0.003,0.103,0.142
"5558",0.1,0.009,0.017,0.104,0.77
"5559",0.888,0,0.004,0.01,0.098
"5560",0.671,0,0,0.084,0.245
"5561",0.001,0.037,0.09,0,0.872
"5562",0.428,0,0.027,0.206,0.339
"5563",0.867,0,0.003,0.025,0.105
"5564",0.987,0,0.002,0.002,0.009
"5565",0.666,0,0,0.22,0.114
"5566",0.514,0,0.011,0.315,0.16
"5567",0,0.007,0.207,0.001,0.785
"5568",0.787,0,0,0,0.213
"5569",0.831,0.001,0.009,0.003,0.156
"5570",0,0,0.005,0,0.995
"5571",0.987,0,0.006,0.006,0.001
"5572",0.354,0.001,0.018,0.197,0.43
"5573",0.582,0,0.01,0.337,0.071
"5574",0.002,0,0.024,0.003,0.971
"5575",0.046,0,0.012,0.527,0.415
"5576",0.366,0,0.013,0.528,0.093
"5577",0.091,0,0.064,0.625,0.22
"5578",0.831,0.001,0.005,0.153,0.01
"5579",0.868,0,0.001,0.09,0.041
"5580",0.842,0,0,0.002,0.156
"5581",0.105,0.004,0.089,0.684,0.118
"5582",0.258,0,0.015,0.592,0.135
"5583",0.643,0,0.005,0.341,0.011
"5584",1,0,0,0,0
"5585",0,0,0,0,1
"5586",0.004,0.016,0.475,0.025,0.48
"5587",0.522,0,0.013,0.404,0.061
"5588",0.411,0,0.007,0.565,0.017
"5589",0.333,0.014,0.035,0.468,0.15
"5590",0,0,0.003,0,0.997
"5591",0.537,0,0.025,0.191,0.247
"5592",0,0,0.012,0.001,0.987
"5593",0.899,0.001,0.002,0.015,0.083
"5594",0.157,0,0.247,0.469,0.127
"5595",0.848,0.001,0.008,0.121,0.022
"5596",0.077,0.001,0.023,0.11,0.789
"5597",0.004,0.004,0.275,0.009,0.708
"5598",0.69,0.002,0.004,0.072,0.232
"5599",1,0,0,0,0
"5600",0.527,0,0.033,0.357,0.083
"5601",0,0,0.001,0,0.999
"5602",0.509,0.008,0.004,0.3,0.179
"5603",0.508,0,0.011,0.209,0.272
"5604",0.172,0.001,0.076,0.057,0.694
"5605",0.416,0,0.004,0.556,0.024
"5606",0.963,0,0,0.029,0.008
"5607",0.62,0,0.006,0.067,0.307
"5608",0.326,0.001,0.035,0.365,0.273
"5609",0.996,0,0.003,0,0.001
"5610",0.951,0,0,0.009,0.04
"5611",0.012,0.004,0.308,0.02,0.656
"5612",0.017,0.096,0.093,0,0.794
"5613",0.511,0,0,0.421,0.068
"5614",0.817,0,0.002,0.161,0.02
"5615",0.833,0,0.005,0.138,0.024
"5616",0.924,0,0.001,0.013,0.062
"5617",0.006,0.001,0.033,0.025,0.935
"5618",0.973,0,0,0,0.027
"5619",0.115,0.001,0.007,0,0.877
"5620",0.384,0,0.014,0.41,0.192
"5621",0.942,0,0,0.024,0.034
"5622",0.495,0,0.029,0.238,0.238
"5623",0.104,0,0.113,0.004,0.779
"5624",0.559,0,0.024,0.283,0.134
"5625",0.279,0,0.055,0.392,0.274
"5626",0.315,0.002,0.007,0.446,0.23
"5627",0.688,0,0.004,0.195,0.113
"5628",0.184,0,0.01,0.557,0.249
"5629",0.818,0.004,0.006,0.03,0.142
"5630",0.277,0.002,0.022,0.55,0.149
"5631",0.033,0.146,0.013,0.013,0.795
"5632",0.044,0.002,0.089,0.234,0.631
"5633",0.405,0,0.024,0.443,0.128
"5634",0.963,0,0,0.028,0.009
"5635",0.012,0.013,0.02,0.011,0.944
"5636",0.025,0.004,0.108,0.419,0.444
"5637",0.857,0,0.014,0.066,0.063
"5638",0.396,0,0.009,0.378,0.217
"5639",0.156,0.007,0.039,0.688,0.11
"5640",0,0,0.007,0.01,0.983
"5641",0.367,0.001,0.031,0.431,0.17
"5642",0,0.06,0.109,0,0.831
"5643",0.939,0,0,0.018,0.043
"5644",0,0.009,0.003,0,0.988
"5645",0,0,0.001,0,0.999
"5646",0.06,0.001,0.159,0.407,0.373
"5647",0.97,0,0.001,0.004,0.025
"5648",0.754,0.009,0.045,0.057,0.135
"5649",0.031,0.074,0.381,0.022,0.492
"5650",0.704,0.041,0.117,0,0.138
"5651",0.001,0.004,0.06,0.007,0.928
"5652",0.002,0.01,0.061,0.005,0.922
"5653",0.656,0,0.011,0.091,0.242
"5654",0.277,0.006,0.02,0.024,0.673
"5655",0.001,0,0.004,0,0.995
"5656",0.377,0.005,0.016,0.531,0.071
"5657",0.587,0,0.022,0.262,0.129
"5658",0.697,0.002,0.004,0.265,0.032
"5659",0,0.001,0.003,0,0.996
"5660",0.259,0,0.018,0.305,0.418
"5661",0.962,0.001,0,0.001,0.036
"5662",0.52,0,0.011,0.449,0.02
"5663",0.249,0.001,0.069,0.158,0.523
"5664",0.987,0,0.001,0.006,0.006
"5665",0.965,0,0.004,0.025,0.006
"5666",0.014,0,0.668,0.018,0.3
"5667",0.002,0.006,0.027,0.002,0.963
"5668",0.453,0,0.051,0.411,0.085
"5669",0.807,0,0.019,0.076,0.098
"5670",0.09,0.045,0.013,0,0.852
"5671",0.531,0,0,0.419,0.05
"5672",0.735,0,0.002,0.104,0.159
"5673",0.981,0,0.002,0.004,0.013
"5674",0.268,0,0.075,0.473,0.184
"5675",0.032,0.012,0.044,0.021,0.891
"5676",0.493,0.005,0.01,0.361,0.131
"5677",0.944,0,0.001,0.001,0.054
"5678",0.559,0,0.082,0.159,0.2
"5679",0.041,0.002,0.064,0.533,0.36
"5680",0.774,0,0,0.149,0.077
"5681",0.391,0.003,0.019,0.527,0.06
"5682",0.978,0,0,0.016,0.006
"5683",0.959,0,0,0.038,0.003
"5684",0.622,0,0.029,0.19,0.159
"5685",0.576,0.001,0.026,0.096,0.301
"5686",0.518,0.015,0.014,0.001,0.452
"5687",0.739,0.001,0.004,0.042,0.214
"5688",0.128,0.001,0.569,0.206,0.096
"5689",0.904,0.001,0,0.041,0.054
"5690",0.545,0,0.001,0.002,0.452
"5691",0.442,0,0.056,0.184,0.318
"5692",0.148,0.002,0.061,0.129,0.66
"5693",0.423,0.003,0.013,0.486,0.075
"5694",0,0.001,0.017,0,0.982
"5695",0.637,0,0.004,0.334,0.025
"5696",0.029,0.001,0.081,0.453,0.436
"5697",0.019,0.155,0.262,0.009,0.555
"5698",0.973,0,0,0.021,0.006
"5699",0,0.002,0.001,0,0.997
"5700",0.744,0.002,0,0.004,0.25
"5701",0.48,0,0.045,0.093,0.382
"5702",0.483,0.002,0.008,0.141,0.366
"5703",0.329,0,0.038,0.502,0.131
"5704",0.373,0,0.013,0.59,0.024
"5705",0.747,0,0.014,0.039,0.2
"5706",0.773,0,0.003,0.08,0.144
"5707",0.965,0,0,0,0.035
"5708",0.755,0,0.016,0.078,0.151
"5709",0.423,0.001,0.046,0.452,0.078
"5710",0.026,0.002,0.028,0.775,0.169
"5711",0.446,0.002,0.005,0.508,0.039
"5712",0.641,0,0.006,0.174,0.179
"5713",0.957,0,0,0.043,0
"5714",0.938,0.002,0.012,0.004,0.044
"5715",0.493,0.002,0.02,0.159,0.326
"5716",0.586,0,0.004,0.119,0.291
"5717",0.408,0.001,0.013,0.329,0.249
"5718",0.796,0,0.005,0.144,0.055
"5719",0.001,0.014,0.143,0.002,0.84
"5720",0.159,0.254,0.107,0.001,0.479
"5721",0.848,0,0.031,0.021,0.1
"5722",0,0,0.002,0,0.998
"5723",0.941,0,0.001,0.041,0.017
"5724",0.277,0.022,0.031,0.565,0.105
"5725",0.734,0,0.009,0.102,0.155
"5726",0.554,0,0.03,0.223,0.193
"5727",0.02,0.001,0.029,0.645,0.305
"5728",0.322,0,0.031,0.286,0.361
"5729",0.988,0,0,0,0.012
"5730",0,0.023,0.019,0,0.958
"5731",0.631,0,0,0.041,0.328
"5732",0.326,0,0.015,0.266,0.393
"5733",0.021,0.004,0.489,0.323,0.163
"5734",0.417,0,0.034,0.399,0.15
"5735",0.904,0,0,0,0.096
"5736",0.999,0,0,0.001,0
"5737",0.48,0.002,0.002,0.442,0.074
"5738",0.605,0.001,0.005,0.162,0.227
"5739",0.176,0.015,0.208,0.074,0.527
"5740",0.515,0.001,0.004,0.237,0.243
"5741",0.193,0.001,0.007,0.676,0.123
"5742",0.308,0,0.022,0.538,0.132
"5743",0.839,0,0.004,0.105,0.052
"5744",0.979,0,0,0.011,0.01
"5745",0,0,0,0,1
"5746",0.363,0,0.07,0.361,0.206
"5747",0.82,0,0.009,0.12,0.051
"5748",0.877,0.008,0,0.111,0.004
"5749",0.548,0.001,0.012,0.291,0.148
"5750",0.716,0,0.012,0.081,0.191
"5751",0.462,0,0.024,0.331,0.183
"5752",0.316,0.001,0.014,0.209,0.46
"5753",0.597,0,0.016,0.205,0.182
"5754",0.318,0.003,0.03,0.47,0.179
"5755",0.453,0,0.04,0.214,0.293
"5756",0.608,0.001,0.003,0.118,0.27
"5757",0.568,0.005,0.016,0.127,0.284
"5758",0.312,0,0.015,0.494,0.179
"5759",0.516,0,0.024,0.302,0.158
"5760",0,0.08,0.104,0,0.816
"5761",0.029,0.002,0.057,0.38,0.532
"5762",0.549,0.001,0.053,0.303,0.094
"5763",0.159,0.003,0.073,0.732,0.033
"5764",0.308,0,0.004,0.111,0.577
"5765",0.838,0,0.002,0.006,0.154
"5766",0.283,0.008,0.116,0.108,0.485
"5767",0.003,0.03,0.008,0,0.959
"5768",0.738,0,0.033,0.138,0.091
"5769",0.796,0,0.078,0.059,0.067
"5770",0,0.001,0.036,0.002,0.961
"5771",0.999,0,0,0,0.001
"5772",0.004,0.003,0.024,0.001,0.968
"5773",0.105,0.007,0.005,0.001,0.882
"5774",0.991,0,0,0.005,0.004
"5775",0.164,0,0.017,0.51,0.309
"5776",0.396,0.015,0.04,0.5,0.049
"5777",0.688,0,0.006,0.055,0.251
"5778",0.081,0.044,0.067,0.001,0.807
"5779",0.74,0,0,0.056,0.204
"5780",0.859,0,0,0.097,0.044
"5781",0.171,0.001,0.006,0.05,0.772
"5782",0.553,0,0.05,0.244,0.153
"5783",0.83,0,0.004,0.031,0.135
"5784",0,0.005,0.017,0,0.978
"5785",0.77,0,0.004,0.166,0.06
"5786",0.951,0,0,0.02,0.029
"5787",0.056,0.008,0.152,0.69,0.094
"5788",0.88,0,0.013,0.004,0.103
"5789",0,0.002,0.002,0,0.996
"5790",0.649,0,0.008,0.294,0.049
"5791",0.072,0,0.091,0.412,0.425
"5792",0.438,0,0.007,0.174,0.381
"5793",0.785,0,0,0,0.215
"5794",0.311,0,0.096,0.41,0.183
"5795",0.913,0.004,0.032,0.009,0.042
"5796",0.368,0.008,0.045,0.095,0.484
"5797",0.436,0,0.031,0.472,0.061
"5798",0.925,0,0.001,0.066,0.008
"5799",0.001,0,0.032,0,0.967
"5800",0.023,0.006,0.004,0.001,0.966
"5801",0.306,0,0,0.681,0.013
"5802",0.2,0,0.001,0.174,0.625
"5803",0.907,0.003,0,0.003,0.087
"5804",0.522,0.002,0.041,0.266,0.169
"5805",0.899,0.002,0.005,0.013,0.081
"5806",0.476,0,0.058,0.277,0.189
"5807",0.126,0.001,0.03,0.669,0.174
"5808",0.566,0,0.015,0.142,0.277
"5809",0.431,0,0.104,0.234,0.231
"5810",0.42,0.001,0.028,0.415,0.136
"5811",0.898,0,0.002,0.025,0.075
"5812",0.327,0.002,0.093,0.204,0.374
"5813",0.746,0,0.001,0.036,0.217
"5814",0.036,0.002,0.025,0,0.937
"5815",0.205,0.028,0.03,0.002,0.735
"5816",0.365,0,0.026,0.379,0.23
"5817",0.969,0,0.002,0.003,0.026
"5818",0.898,0,0,0.102,0
"5819",0.506,0,0.022,0.385,0.087
"5820",0.548,0.006,0.027,0.326,0.093
"5821",0.033,0.01,0.3,0.084,0.573
"5822",0,0.003,0.002,0,0.995
"5823",0,0.019,0.009,0,0.972
"5824",0.993,0,0,0,0.007
"5825",0.261,0,0.007,0.485,0.247
"5826",0.984,0,0.001,0.009,0.006
"5827",0.568,0.004,0.006,0.232,0.19
"5828",0.476,0.001,0.016,0.314,0.193
"5829",0.331,0,0.029,0.497,0.143
"5830",0.17,0,0,0.012,0.818
"5831",0.229,0.001,0.029,0.146,0.595
"5832",0,0,0.009,0,0.991
"5833",0.311,0,0.04,0.555,0.094
"5834",0.603,0,0.021,0.317,0.059
"5835",0.096,0.004,0.004,0,0.896
"5836",0.787,0,0.001,0.2,0.012
"5837",0.413,0.001,0.01,0.502,0.074
"5838",0.987,0,0,0.006,0.007
"5839",0.549,0,0.009,0.331,0.111
"5840",0.453,0,0.04,0.242,0.265
"5841",0.613,0,0.002,0.353,0.032
"5842",0.338,0,0.044,0.598,0.02
"5843",0.632,0,0,0.098,0.27
"5844",0.672,0,0,0.183,0.145
"5845",0.5,0,0.012,0.037,0.451
"5846",0.63,0.001,0.014,0.11,0.245
"5847",0.453,0,0.009,0.512,0.026
"5848",0.39,0,0.02,0.437,0.153
"5849",0.003,0.006,0.015,0,0.976
"5850",0.066,0.002,0.302,0.431,0.199
"5851",0.36,0,0.009,0.492,0.139
"5852",0.431,0,0.033,0.263,0.273
"5853",0.249,0.023,0.009,0.006,0.713
"5854",0.856,0,0.006,0.001,0.137
"5855",0.223,0.001,0.076,0.53,0.17
"5856",0.884,0,0.006,0.045,0.065
"5857",0.557,0,0.005,0.357,0.081
"5858",0.041,0.007,0.228,0.004,0.72
"5859",0.968,0,0,0.018,0.014
"5860",0.596,0,0.032,0.167,0.205
"5861",0.083,0.002,0.037,0.753,0.125
"5862",0.104,0.003,0.045,0.266,0.582
"5863",0.243,0.003,0.036,0.174,0.544
"5864",0.166,0.004,0.071,0.677,0.082
"5865",0.924,0,0,0.031,0.045
"5866",0.732,0,0,0.244,0.024
"5867",0.1,0,0.037,0.013,0.85
"5868",0,0,0.004,0.001,0.995
"5869",0.122,0.027,0.129,0.091,0.631
"5870",0.394,0,0.031,0.333,0.242
"5871",0.487,0.002,0.162,0.161,0.188
"5872",0.363,0.006,0.088,0.006,0.537
"5873",0.364,0.001,0.066,0.403,0.166
"5874",0.921,0,0.02,0.01,0.049
"5875",0.226,0,0.007,0.121,0.646
"5876",0.949,0,0,0.002,0.049
"5877",0.693,0,0.009,0.115,0.183
"5878",0.037,0.007,0.015,0,0.941
"5879",0.008,0.016,0.25,0.006,0.72
"5880",0.689,0,0.004,0.119,0.188
"5881",0.001,0,0.027,0,0.972
"5882",0.221,0,0.159,0.483,0.137
"5883",0.921,0.001,0.001,0.022,0.055
"5884",0.86,0,0,0.008,0.132
"5885",0.613,0,0.003,0.144,0.24
"5886",0.011,0.005,0.03,0.265,0.689
"5887",0.726,0,0.003,0.007,0.264
"5888",0.681,0.001,0.015,0.103,0.2
"5889",0.4,0,0.052,0.4,0.148
"5890",0.845,0,0.007,0.131,0.017
"5891",0.516,0,0.007,0.132,0.345
"5892",0.974,0,0,0,0.026
"5893",0.684,0.003,0.015,0.001,0.297
"5894",0.234,0.002,0.084,0.544,0.136
"5895",0.348,0,0.04,0.557,0.055
"5896",0.365,0,0.021,0.401,0.213
"5897",0.927,0,0.002,0.011,0.06
"5898",0.802,0,0,0.072,0.126
"5899",0.834,0,0.011,0.075,0.08
"5900",0.025,0.001,0.239,0.122,0.613
"5901",0.309,0.001,0.015,0.059,0.616
"5902",0,0,0.059,0,0.941
"5903",0.461,0.001,0.102,0.23,0.206
"5904",0.542,0,0,0.42,0.038
"5905",0.634,0,0,0.285,0.081
"5906",0.086,0,0.013,0,0.901
"5907",0.132,0,0.062,0.41,0.396
"5908",0.027,0,0.096,0.468,0.409
"5909",0.526,0,0.014,0.436,0.024
"5910",0.73,0.002,0.007,0.045,0.216
"5911",0,0,0.003,0,0.997
"5912",0.003,0.002,0.017,0,0.978
"5913",0.373,0.003,0.013,0.538,0.073
"5914",0.347,0,0.06,0.502,0.091
"5915",0,0,0,0,1
"5916",0.48,0,0.015,0.344,0.161
"5917",0.649,0.002,0,0,0.349
"5918",0.998,0,0,0,0.002
"5919",0.662,0.002,0.007,0.19,0.139
"5920",0,0.016,0.021,0,0.963
"5921",0.622,0.003,0.001,0.09,0.284
"5922",0,0.044,0.079,0.002,0.875
"5923",0.621,0.011,0.064,0.018,0.286
"5924",0.013,0.002,0.437,0.043,0.505
"5925",0.607,0,0.017,0.32,0.056
"5926",0.595,0,0.006,0.124,0.275
"5927",0.985,0.002,0.002,0.005,0.006
"5928",0.619,0,0.009,0.34,0.032
"5929",0.046,0,0.066,0.262,0.626
"5930",0.811,0,0,0.154,0.035
"5931",0.265,0.001,0.084,0.427,0.223
"5932",0.606,0.005,0.001,0.366,0.022
"5933",0.637,0.001,0.004,0.01,0.348
"5934",0.193,0.001,0,0.086,0.72
"5935",0.002,0,0.002,0,0.996
"5936",0.345,0,0.034,0.496,0.125
"5937",0.768,0,0.001,0.192,0.039
"5938",0.44,0.001,0.002,0.283,0.274
"5939",0.072,0.001,0.105,0.608,0.214
"5940",0.662,0,0.006,0.224,0.108
"5941",0.394,0,0.05,0.192,0.364
"5942",0.995,0,0,0.004,0.001
"5943",0.74,0,0.001,0.021,0.238
"5944",0.044,0.003,0.101,0.482,0.37
"5945",0.042,0.029,0.03,0.003,0.896
"5946",0.582,0,0.012,0.203,0.203
"5947",0.862,0,0,0.12,0.018
"5948",0,0,0.001,0,0.999
"5949",0.322,0,0.013,0.463,0.202
"5950",0.381,0.002,0.061,0.192,0.364
"5951",0.156,0,0.005,0,0.839
"5952",0.592,0,0.004,0.373,0.031
"5953",0.167,0.001,0.023,0.699,0.11
"5954",0.033,0.01,0.134,0.437,0.386
"5955",0.647,0,0.004,0.119,0.23
"5956",0.973,0.001,0.003,0.007,0.016
"5957",0,0.001,0.009,0,0.99
"5958",0,0.006,0.02,0.001,0.973
"5959",0,0,0,0,1
"5960",0.032,0,0.027,0.319,0.622
"5961",0.661,0,0.004,0.098,0.237
"5962",0.034,0.009,0.068,0.239,0.65
"5963",0.885,0.02,0.003,0.003,0.089
"5964",0.158,0.051,0.567,0.054,0.17
"5965",0.792,0.001,0.001,0.006,0.2
"5966",0.146,0,0.022,0.672,0.16
"5967",0,0.003,0.009,0.002,0.986
"5968",0.087,0.005,0.044,0.151,0.713
"5969",0.991,0,0,0.005,0.004
"5970",0.725,0.006,0.009,0.014,0.246
"5971",0.252,0,0.061,0.453,0.234
"5972",0.876,0,0.01,0.075,0.039
"5973",0.819,0,0.003,0.152,0.026
"5974",0.624,0,0.005,0.181,0.19
"5975",0,0,0.109,0,0.891
"5976",0.267,0,0.02,0.105,0.608
"5977",0.014,0.007,0.057,0.012,0.91
"5978",0.793,0,0.001,0.072,0.134
"5979",0.48,0,0.038,0.359,0.123
"5980",0.556,0.001,0.012,0.215,0.216
"5981",0.542,0,0,0.114,0.344
"5982",0.215,0,0.001,0.05,0.734
"5983",0.96,0,0,0.034,0.006
"5984",0.936,0.003,0,0.043,0.018
"5985",0.015,0.01,0.376,0.011,0.588
"5986",0.663,0,0.059,0.13,0.148
"5987",0.4,0.011,0.004,0.41,0.175
"5988",0.902,0,0.013,0.017,0.068
"5989",0.391,0,0.009,0.546,0.054
"5990",0.402,0.002,0.009,0.062,0.525
"5991",0.228,0,0.151,0.36,0.261
"5992",0.428,0,0.067,0.168,0.337
"5993",0.009,0.003,0.247,0.002,0.739
"5994",0.025,0.027,0.288,0.026,0.634
"5995",0.93,0,0.008,0.014,0.048
"5996",0.167,0,0.033,0.639,0.161
"5997",0.665,0,0.006,0.173,0.156
"5998",0.413,0.003,0.018,0.426,0.14
"5999",0.224,0.005,0.011,0.005,0.755
"6000",0.185,0.001,0.244,0.081,0.489
"6001",0,0.008,0.007,0,0.985
"6002",0.604,0,0.014,0.266,0.116
"6003",0.397,0,0.036,0.512,0.055
"6004",0.045,0.002,0.049,0.34,0.564
"6005",0.818,0.017,0.073,0.005,0.087
"6006",0.628,0,0.016,0.288,0.068
"6007",0.851,0.004,0.014,0.023,0.108
"6008",0.004,0.009,0.006,0.011,0.97
"6009",0.439,0,0.005,0.267,0.289
"6010",0.664,0,0,0.322,0.014
"6011",0.072,0.011,0.008,0.002,0.907
"6012",0.945,0.001,0.001,0.003,0.05
"6013",0.634,0,0,0.285,0.081
"6014",0.018,0.052,0.258,0.003,0.669
"6015",0,0,0.008,0,0.992
"6016",0.002,0.009,0.012,0.002,0.975
"6017",0.978,0,0,0,0.022
"6018",0.464,0,0.025,0.423,0.088
"6019",0.006,0,0.018,0.001,0.975
"6020",0.254,0,0.001,0.011,0.734
"6021",0.708,0,0.001,0.083,0.208
