"ID","Adoption","Died","Euthanasia","Return_to_owner","Transfer"
"6696",0.208,0,0,0.728,0.064
"6697",0.009,0,0.014,0,0.977
"6698",0.038,0,0,0,0.962
"6699",0.05,0,0.008,0.497,0.445
"6700",0.659,0,0,0,0.341
"6701",0.978,0,0,0,0.022
"6702",0.001,0,0.107,0.819,0.073
"6703",0.968,0,0,0.013,0.019
"6704",0.232,0,0.012,0.686,0.07
"6705",0.07,0.009,0.013,0.159,0.749
"6706",0,0,0,0,1
"6707",0.208,0.001,0.005,0.067,0.719
"6708",0.925,0,0.001,0.017,0.057
"6709",0.378,0.011,0.011,0.07,0.53
"6710",0.909,0,0.003,0.086,0.002
"6711",0.204,0,0.002,0.718,0.076
"6712",0.992,0,0,0,0.008
"6713",0.447,0,0.003,0.516,0.034
"6714",0.745,0,0.001,0.042,0.212
"6715",0.417,0.001,0.093,0.37,0.119
"6716",0.796,0,0.006,0.162,0.036
"6717",0.065,0.008,0.125,0.15,0.652
"6718",0.992,0,0,0.004,0.004
"6719",0.701,0,0.057,0.09,0.152
"6720",0.98,0,0,0.004,0.016
"6721",0.281,0,0.007,0.666,0.046
"6722",0.969,0,0,0.026,0.005
"6723",0.875,0,0.016,0.002,0.107
"6724",0.784,0,0.015,0.049,0.152
"6725",0.905,0,0.001,0.021,0.073
"6726",0.719,0,0,0.041,0.24
"6727",0.046,0.011,0.031,0.002,0.91
"6728",0.34,0,0.001,0.643,0.016
"6729",0.031,0,0,0,0.969
"6730",0.055,0.001,0,0,0.944
"6731",0.162,0,0,0.017,0.821
"6732",0.336,0,0,0.629,0.035
"6733",0.975,0,0,0.02,0.005
"6734",0.285,0.001,0.005,0.614,0.095
"6735",1,0,0,0,0
"6736",0.506,0,0,0.363,0.131
"6737",0.406,0.006,0.024,0.065,0.499
"6738",0.123,0,0.006,0.784,0.087
"6739",0.516,0.001,0.007,0.458,0.018
"6740",0.208,0,0.013,0.749,0.03
"6741",0.24,0,0,0.76,0
"6742",0.999,0,0,0,0.001
"6743",0.79,0,0,0.195,0.015
"6744",0.001,0,0,0,0.999
"6745",0.198,0,0.004,0.781,0.017
"6746",0,0.006,0.076,0.001,0.917
"6747",0.09,0,0.058,0.237,0.615
"6748",0.976,0,0,0.024,0
"6749",0.611,0,0.001,0.366,0.022
"6750",0.267,0.003,0.002,0.609,0.119
"6751",0.001,0,0.014,0,0.985
"6752",0.979,0,0,0,0.021
"6753",0.575,0,0.001,0.413,0.011
"6754",0.847,0,0,0.005,0.148
"6755",0.313,0,0,0.032,0.655
"6756",0,0,0,0,1
"6757",0.072,0.052,0.169,0.101,0.606
"6758",0.999,0,0,0,0.001
"6759",0.005,0.049,0.109,0.009,0.828
"6760",0.993,0,0,0.006,0.001
"6761",0.483,0,0,0.196,0.321
"6762",0.615,0,0,0.081,0.304
"6763",0.991,0,0.001,0.008,0
"6764",0.229,0,0,0.117,0.654
"6765",0.585,0,0,0.017,0.398
"6766",0.003,0.002,0.028,0.91,0.057
"6767",0.979,0,0,0,0.021
"6768",0.005,0,0.017,0.605,0.373
"6769",0.669,0,0,0.33,0.001
"6770",0.044,0.059,0.301,0.034,0.562
"6771",0,0,0,0,1
"6772",0.006,0,0.035,0.704,0.255
"6773",0.009,0.047,0.343,0.005,0.596
"6774",0.44,0.001,0.003,0.524,0.032
"6775",0.835,0,0.005,0.154,0.006
"6776",0.574,0,0,0.42,0.006
"6777",0.981,0,0,0.019,0
"6778",0.87,0,0.002,0.036,0.092
"6779",0.999,0,0,0,0.001
"6780",0.947,0,0.001,0.044,0.008
"6781",0.148,0,0.003,0.764,0.085
"6782",0,0,0,0,1
"6783",0.005,0,0.019,0.604,0.372
"6784",0.9,0,0,0.001,0.099
"6785",0.952,0,0.002,0.039,0.007
"6786",0.001,0,0,0,0.999
"6787",1,0,0,0,0
"6788",0,0,0,0,1
"6789",0.523,0,0,0.466,0.011
"6790",0.364,0,0.003,0.557,0.076
"6791",0.178,0,0,0.742,0.08
"6792",0.239,0,0,0.758,0.003
"6793",0.233,0,0.213,0.037,0.517
"6794",0,0,0,0,1
"6795",0,0,0.044,0,0.956
"6796",0.932,0,0.001,0.006,0.061
"6797",0.999,0,0,0,0.001
"6798",0.979,0,0,0,0.021
"6799",0.676,0,0,0.313,0.011
"6800",0.394,0,0.07,0.18,0.356
"6801",0,0,0,0,1
"6802",0.088,0.004,0.303,0.463,0.142
"6803",0.16,0,0,0.728,0.112
"6804",0.836,0,0.001,0.043,0.12
"6805",0.003,0.002,0.328,0.005,0.662
"6806",0,0,0.002,0,0.998
"6807",0.384,0,0,0.568,0.048
"6808",0.782,0,0.009,0.037,0.172
"6809",0.045,0,0.004,0.3,0.651
"6810",0.996,0,0,0.004,0
"6811",0.97,0,0,0.026,0.004
"6812",0.71,0,0,0.288,0.002
"6813",0.999,0,0,0,0.001
"6814",0.006,0,0.043,0,0.951
"6815",0.003,0,0.001,0.11,0.886
"6816",0.253,0.041,0.066,0,0.64
"6817",0.999,0,0,0,0.001
"6818",0.86,0,0.007,0.027,0.106
"6819",0.252,0,0.032,0.163,0.553
"6820",0,0,0.028,0,0.972
"6821",0.189,0,0.025,0.772,0.014
"6822",0.765,0,0.063,0.086,0.086
"6823",0.251,0,0.01,0.613,0.126
"6824",0.007,0,0.011,0,0.982
"6825",0.867,0,0,0.062,0.071
"6826",0.95,0,0,0,0.05
"6827",0.001,0.002,0.009,0.026,0.962
"6828",0.001,0,0,0,0.999
"6829",0.877,0,0,0.122,0.001
"6830",0.124,0.003,0.051,0.309,0.513
"6831",0.768,0,0,0.083,0.149
"6832",0.038,0,0,0,0.962
"6833",0,0,0,0,1
"6834",0.006,0,0,0,0.994
"6835",0.616,0,0.001,0.376,0.007
"6836",0.004,0,0,0,0.996
"6837",0.001,0.026,0.012,0.003,0.958
"6838",0.399,0,0,0.046,0.555
"6839",0.891,0,0,0.105,0.004
"6840",0,0.012,0.01,0.021,0.957
"6841",0.001,0,0,0,0.999
"6842",0.016,0.003,0.024,0,0.957
"6843",0.994,0,0,0,0.006
"6844",0.139,0,0,0.032,0.829
"6845",0.208,0,0.005,0.097,0.69
"6846",0.112,0.001,0.288,0.38,0.219
"6847",0.304,0.164,0.016,0.079,0.437
"6848",0.936,0,0,0,0.064
"6849",0.185,0,0,0.777,0.038
"6850",0,0.001,0.007,0,0.992
"6851",0.001,0.017,0.001,0,0.981
"6852",0.006,0,0.001,0,0.993
"6853",1,0,0,0,0
"6854",0.845,0,0,0.005,0.15
"6855",0.068,0,0.023,0.225,0.684
"6856",0.806,0,0.005,0.054,0.135
"6857",0,0,0.033,0,0.967
"6858",0.293,0,0,0.707,0
"6859",0.751,0,0,0.247,0.002
"6860",0.58,0,0,0.419,0.001
"6861",0.842,0,0,0,0.158
"6862",0.062,0.002,0.232,0.083,0.621
"6863",0.698,0,0.004,0.09,0.208
"6864",0.945,0,0,0,0.055
"6865",0.964,0,0.002,0.003,0.031
"6866",0.637,0,0,0,0.363
"6867",0.212,0.002,0.057,0.013,0.716
"6868",0.01,0.003,0.009,0,0.978
"6869",0.57,0,0,0.006,0.424
"6870",0.972,0,0,0,0.028
"6871",0.001,0,0,0,0.999
"6872",0.875,0,0.049,0.001,0.075
"6873",0.906,0,0,0.089,0.005
"6874",0.838,0,0,0,0.162
"6875",0.938,0,0.001,0.038,0.023
"6876",0.102,0,0.001,0.848,0.049
"6877",0.207,0,0.002,0.687,0.104
"6878",0.999,0,0,0,0.001
"6879",0.317,0,0,0.568,0.115
"6880",0,0,0.001,0,0.999
"6881",0,0,0,0,1
"6882",0.977,0,0,0.021,0.002
"6883",0.037,0,0,0,0.963
"6884",0.587,0,0.002,0.362,0.049
"6885",0.002,0,0,0,0.998
"6886",0.205,0,0,0.024,0.771
"6887",0,0.003,0.085,0,0.912
"6888",0.999,0,0,0,0.001
"6889",0.744,0,0.002,0.059,0.195
"6890",0.733,0,0.005,0.254,0.008
"6891",0,0,0,0,1
"6892",0.991,0,0,0,0.009
"6893",0.786,0,0.001,0.204,0.009
"6894",0.215,0,0.107,0.582,0.096
"6895",0.974,0,0,0.014,0.012
"6896",0.951,0,0,0.001,0.048
"6897",0.009,0,0.121,0.689,0.181
"6898",0.002,0,0.096,0.748,0.154
"6899",0.291,0,0.001,0.65,0.058
"6900",0.712,0.001,0,0.283,0.004
"6901",0.977,0,0,0,0.023
"6902",0.988,0,0.001,0.004,0.007
"6903",0.998,0,0,0.001,0.001
"6904",0.001,0,0.021,0,0.978
"6905",0.438,0,0.003,0.52,0.039
"6906",0.01,0,0.002,0.37,0.618
"6907",0.19,0.011,0.056,0.002,0.741
"6908",0.722,0,0,0.099,0.179
"6909",0.465,0,0,0.105,0.43
"6910",0.925,0,0,0.011,0.064
"6911",0.299,0,0.01,0.68,0.011
"6912",0.001,0,0,0,0.999
"6913",0.996,0,0,0,0.004
"6914",0.015,0.004,0.056,0.068,0.857
"6915",0.079,0.001,0.002,0,0.918
"6916",0.416,0,0,0.554,0.03
"6917",0.999,0,0,0,0.001
"6918",0.439,0,0.002,0.556,0.003
"6919",0.848,0,0,0.14,0.012
"6920",0.273,0.007,0.031,0.001,0.688
"6921",0.1,0.005,0.029,0.007,0.859
"6922",0.031,0.012,0.077,0.007,0.873
"6923",0.739,0,0,0.256,0.005
"6924",0.006,0.108,0.021,0,0.865
"6925",0.529,0,0.005,0.016,0.45
"6926",0.961,0,0,0.037,0.002
"6927",0.002,0.001,0.523,0.007,0.467
"6928",0.913,0,0,0.049,0.038
"6929",0.353,0,0,0.599,0.048
"6930",0.776,0,0.004,0.046,0.174
"6931",0.999,0,0,0,0.001
"6932",0.492,0,0,0.507,0.001
"6933",0.022,0.009,0.089,0.025,0.855
"6934",0.874,0.001,0,0.026,0.099
"6935",0.57,0,0.012,0.039,0.379
"6936",0.999,0,0,0,0.001
"6937",0.879,0,0.003,0.1,0.018
"6938",0.811,0.002,0.019,0.019,0.149
"6939",0.939,0,0,0,0.061
"6940",0.055,0,0.018,0.12,0.807
"6941",0.35,0,0,0.633,0.017
"6942",0.999,0,0,0,0.001
"6943",0.997,0,0,0,0.003
"6944",0.002,0,0.002,0,0.996
"6945",0.603,0,0.057,0,0.34
"6946",0.294,0,0.018,0.671,0.017
"6947",0.045,0,0,0,0.955
"6948",0.116,0,0.008,0.163,0.713
"6949",0.982,0,0,0,0.018
"6950",0.751,0,0,0.247,0.002
"6951",0.042,0,0,0,0.958
"6952",0.939,0,0,0.001,0.06
"6953",0.98,0,0,0,0.02
"6954",0.176,0,0.001,0.034,0.789
"6955",0.702,0,0,0.131,0.167
"6956",0,0,0,0,1
"6957",0.999,0,0,0,0.001
"6958",0.487,0,0,0.473,0.04
"6959",0.745,0,0.008,0.044,0.203
"6960",0.973,0,0,0.027,0
"6961",0.422,0.001,0,0.011,0.566
"6962",0.002,0.011,0.001,0,0.986
"6963",0.058,0.002,0.081,0.008,0.851
"6964",0.453,0,0.013,0.495,0.039
"6965",0.038,0,0,0,0.962
"6966",0.821,0,0,0.059,0.12
"6967",0.515,0,0.003,0.468,0.014
"6968",0.999,0,0,0,0.001
"6969",0.005,0.006,0.021,0.001,0.967
"6970",0.749,0,0,0.006,0.245
"6971",0.636,0,0,0.352,0.012
"6972",0.189,0,0.004,0.735,0.072
"6973",0.031,0,0.003,0,0.966
"6974",0.877,0,0,0.122,0.001
"6975",0.007,0.007,0.325,0.01,0.651
"6976",0.977,0,0,0.016,0.007
"6977",0.917,0,0,0.079,0.004
"6978",0.225,0.005,0.157,0.017,0.596
"6979",0.176,0,0.001,0.034,0.789
"6980",0.969,0,0,0.031,0
"6981",0.936,0,0,0.064,0
"6982",0.184,0,0.013,0.782,0.021
"6983",0.873,0,0,0.009,0.118
"6984",0.987,0,0,0.011,0.002
"6985",0.809,0,0.058,0.109,0.024
"6986",0.396,0,0,0.603,0.001
"6987",1,0,0,0,0
"6988",0.984,0,0,0.008,0.008
"6989",0.969,0,0,0,0.031
"6990",0.164,0.001,0.056,0.08,0.699
"6991",0.108,0,0.009,0.108,0.775
"6992",0.551,0,0,0.44,0.009
"6993",0.229,0,0.002,0.765,0.004
"6994",0.988,0,0,0.008,0.004
"6995",0.01,0,0.061,0.579,0.35
"6996",0.565,0.004,0.001,0.034,0.396
"6997",0.005,0.011,0.012,0.019,0.953
"6998",0.005,0,0,0.002,0.993
"6999",0.811,0,0,0.189,0
"7000",0.991,0,0,0.001,0.008
"7001",0.855,0.001,0.006,0.067,0.071
"7002",0.951,0,0.001,0.008,0.04
"7003",0.139,0,0,0.844,0.017
"7004",0.003,0,0,0,0.997
"7005",0.958,0,0,0.01,0.032
"7006",0.002,0.087,0.015,0.023,0.873
"7007",0,0,0.002,0,0.998
"7008",0.869,0,0,0.004,0.127
"7009",0.587,0,0.003,0.388,0.022
"7010",0.98,0,0,0.018,0.002
"7011",0.954,0.002,0,0.011,0.033
"7012",0.376,0.001,0.098,0.001,0.524
"7013",0.987,0,0,0.001,0.012
"7014",0.999,0,0,0,0.001
"7015",0.621,0,0,0.363,0.016
"7016",0.006,0.003,0.442,0.045,0.504
"7017",0.996,0,0,0,0.004
"7018",0.999,0,0,0,0.001
"7019",0.294,0.001,0.198,0.069,0.438
"7020",0,0,0,0,1
"7021",0.405,0,0.019,0.094,0.482
"7022",0.006,0,0.002,0.088,0.904
"7023",0.285,0.019,0.018,0,0.678
"7024",0.001,0,0,0,0.999
"7025",0.005,0.016,0.444,0.067,0.468
"7026",0.178,0,0,0.742,0.08
"7027",0,0,0.001,0,0.999
"7028",0.94,0,0,0.034,0.026
"7029",0.205,0,0.003,0.743,0.049
"7030",0.026,0.012,0.185,0.006,0.771
"7031",0.972,0,0,0.024,0.004
"7032",0.607,0,0.003,0.014,0.376
"7033",0,0,0,0,1
"7034",0.997,0,0,0.001,0.002
"7035",0.759,0,0,0.12,0.121
"7036",0.005,0.022,0.063,0.058,0.852
"7037",0.993,0,0,0.007,0
"7038",0.465,0,0,0.446,0.089
"7039",0.933,0,0,0,0.067
"7040",0.05,0.002,0.083,0.002,0.863
"7041",0.016,0,0.125,0.468,0.391
"7042",0.359,0,0.003,0.488,0.15
"7043",0.991,0,0,0,0.009
"7044",0.888,0,0,0,0.112
"7045",0.667,0,0.001,0.004,0.328
"7046",0.957,0,0.002,0.022,0.019
"7047",0.998,0,0,0.001,0.001
"7048",0.649,0.021,0.089,0.064,0.177
"7049",0.913,0,0.012,0.036,0.039
"7050",0,0,0,0,1
"7051",0.06,0.01,0.039,0.004,0.887
"7052",0,0,0.001,0,0.999
"7053",0.939,0,0,0,0.061
"7054",0.397,0,0.009,0.584,0.01
"7055",0.131,0,0.083,0.703,0.083
"7056",0.045,0,0,0,0.955
"7057",0.005,0.011,0.007,0,0.977
"7058",0.495,0.002,0.007,0.486,0.01
"7059",0.044,0,0.129,0.769,0.058
"7060",0.089,0.001,0.02,0.093,0.797
"7061",0,0,0.002,0,0.998
"7062",0.999,0,0,0,0.001
"7063",0.725,0,0.02,0.137,0.118
"7064",0.001,0,0.032,0,0.967
"7065",0.135,0,0.002,0.846,0.017
"7066",0.962,0,0,0,0.038
"7067",0.9,0,0.001,0.025,0.074
"7068",0.557,0,0,0.443,0
"7069",0.957,0,0,0.04,0.003
"7070",0.961,0.023,0,0,0.016
"7071",0.457,0,0.019,0.482,0.042
"7072",0.972,0,0,0.018,0.01
"7073",0,0,0.028,0,0.972
"7074",0.957,0,0.006,0.035,0.002
"7075",0.038,0,0.005,0.014,0.943
"7076",0.991,0,0,0.002,0.007
"7077",0.946,0,0,0,0.054
"7078",0.807,0,0.001,0.11,0.082
"7079",0.002,0,0,0,0.998
"7080",0.998,0,0,0,0.002
"7081",0.97,0,0,0.017,0.013
"7082",0.958,0,0.001,0,0.041
"7083",0.722,0,0.004,0.023,0.251
"7084",0.126,0,0,0.867,0.007
"7085",0.997,0,0,0,0.003
"7086",0.968,0,0.001,0.008,0.023
"7087",0.982,0,0,0,0.018
"7088",0.92,0,0.001,0.053,0.026
"7089",0.963,0,0,0.001,0.036
"7090",0.907,0,0.002,0.085,0.006
"7091",0.351,0,0,0.025,0.624
"7092",0.994,0,0,0,0.006
"7093",0.133,0,0.035,0.177,0.655
"7094",0.455,0,0.003,0.474,0.068
"7095",0.001,0,0.03,0.01,0.959
"7096",0.001,0,0.027,0,0.972
"7097",0.915,0,0.008,0.017,0.06
"7098",0.999,0,0,0,0.001
"7099",0,0.004,0,0,0.996
"7100",0.037,0,0.065,0.548,0.35
"7101",0.428,0,0.006,0.557,0.009
"7102",0,0,0,0,1
"7103",0.442,0.001,0.031,0.101,0.425
"7104",0.023,0.042,0.006,0,0.929
"7105",0.004,0.008,0.054,0.007,0.927
"7106",0.997,0,0.001,0,0.002
"7107",0.888,0,0,0.082,0.03
"7108",0.015,0,0,0.286,0.699
"7109",0.002,0.004,0.055,0,0.939
"7110",0.111,0,0.009,0.833,0.047
"7111",0.069,0,0.01,0.891,0.03
"7112",0,0,0,0,1
"7113",0.904,0,0,0.006,0.09
"7114",0.035,0,0.028,0.685,0.252
"7115",0.992,0,0,0.002,0.006
"7116",0.436,0,0,0.515,0.049
"7117",0.792,0,0.025,0.145,0.038
"7118",0.007,0.006,0.008,0.003,0.976
"7119",0.581,0,0.01,0.396,0.013
"7120",0.933,0,0,0.052,0.015
"7121",0.29,0,0.022,0.57,0.118
"7122",0.978,0,0,0.021,0.001
"7123",0.881,0,0,0.114,0.005
"7124",0,0,0,0,1
"7125",0.707,0,0.009,0.007,0.277
"7126",0.944,0,0.001,0,0.055
"7127",0.264,0,0.007,0.618,0.111
"7128",0.001,0.002,0,0,0.997
"7129",0.449,0.004,0.005,0.528,0.014
"7130",0.024,0.002,0.182,0,0.792
"7131",0,0,0.001,0,0.999
"7132",0.107,0,0.021,0.764,0.108
"7133",0.866,0.001,0.005,0,0.128
"7134",0.147,0,0.002,0.024,0.827
"7135",0.766,0.003,0.016,0.036,0.179
"7136",0.607,0,0,0.003,0.39
"7137",0.966,0,0,0,0.034
"7138",0.117,0,0.012,0.852,0.019
"7139",0.01,0,0.03,0.004,0.956
"7140",0,0,0,0,1
"7141",0.001,0,0,0,0.999
"7142",0.728,0,0,0.272,0
"7143",0.999,0,0,0,0.001
"7144",0.029,0,0.145,0.592,0.234
"7145",0.993,0,0.001,0,0.006
"7146",0.978,0,0,0,0.022
"7147",0.943,0,0,0.05,0.007
"7148",0.987,0,0,0.006,0.007
"7149",0.972,0,0,0.001,0.027
"7150",0.921,0,0,0.073,0.006
"7151",0.003,0,0.006,0.961,0.03
"7152",0.026,0.001,0.033,0.01,0.93
"7153",0.224,0,0.027,0.632,0.117
"7154",0.317,0,0,0.568,0.115
"7155",0.009,0.001,0.003,0,0.987
"7156",0.631,0,0,0.011,0.358
"7157",0,0,0,0,1
"7158",0.235,0,0.02,0.137,0.608
"7159",0.938,0,0.001,0.04,0.021
"7160",0.34,0,0.001,0.643,0.016
"7161",0.197,0.007,0.033,0.323,0.44
"7162",0.78,0,0,0.001,0.219
"7163",0.001,0.001,0.594,0.075,0.329
"7164",0.001,0,0,0,0.999
"7165",0.956,0,0,0.035,0.009
"7166",0.452,0,0.003,0.528,0.017
"7167",0.035,0.001,0.204,0.437,0.323
"7168",0.978,0,0,0.014,0.008
"7169",0,0.002,0,0,0.998
"7170",0.029,0,0.096,0.62,0.255
"7171",0.985,0,0,0.015,0
"7172",0.007,0.011,0.641,0.085,0.256
"7173",0.795,0,0,0.205,0
"7174",0.31,0,0.191,0.13,0.369
"7175",0.919,0,0.001,0.031,0.049
"7176",0.999,0,0,0,0.001
"7177",0.991,0,0,0,0.009
"7178",0.001,0,0.004,0,0.995
"7179",0.654,0,0.004,0.154,0.188
"7180",0.004,0.002,0.033,0.022,0.939
"7181",0.592,0,0.012,0.333,0.063
"7182",0.053,0.007,0,0,0.94
"7183",0.521,0,0.001,0.035,0.443
"7184",0.524,0,0,0.004,0.472
"7185",0.103,0.087,0.055,0.007,0.748
"7186",0.976,0,0,0.016,0.008
"7187",0.523,0,0.023,0.147,0.307
"7188",1,0,0,0,0
"7189",0.225,0,0,0.033,0.742
"7190",0.279,0,0,0.631,0.09
"7191",0.252,0,0,0.719,0.029
"7192",0.24,0.003,0.014,0.651,0.092
"7193",0.994,0,0,0,0.006
"7194",0.999,0,0,0,0.001
"7195",0.041,0.011,0.033,0.012,0.903
"7196",0.349,0,0,0.646,0.005
"7197",0.913,0,0.001,0,0.086
"7198",0.999,0,0,0,0.001
"7199",0.995,0,0,0.004,0.001
"7200",0.646,0,0.006,0.017,0.331
"7201",0.569,0,0.007,0.413,0.011
"7202",0.323,0.007,0.009,0.229,0.432
"7203",0.031,0,0,0,0.969
"7204",0.248,0,0.002,0.705,0.045
"7205",0.905,0,0,0,0.095
"7206",1,0,0,0,0
"7207",0.814,0,0,0.184,0.002
"7208",0.998,0,0,0.001,0.001
"7209",0.707,0,0,0.29,0.003
"7210",0.988,0,0,0,0.012
"7211",0.008,0.003,0.064,0.013,0.912
"7212",0.033,0,0.227,0.653,0.087
"7213",0.921,0.002,0.016,0.005,0.056
"7214",0.047,0.007,0.439,0.092,0.415
"7215",0.262,0.041,0.024,0,0.673
"7216",0.001,0.022,0.317,0.004,0.656
"7217",0.965,0,0,0.004,0.031
"7218",0.003,0,0.014,0,0.983
"7219",0.994,0,0,0.003,0.003
"7220",0.037,0,0.288,0.29,0.385
"7221",0.172,0,0.015,0.725,0.088
"7222",0,0,0,0,1
"7223",0.08,0.095,0.063,0.197,0.565
"7224",0.925,0,0,0.073,0.002
"7225",0.93,0,0,0.02,0.05
"7226",0.99,0,0,0,0.01
"7227",0.066,0.004,0.014,0.163,0.753
"7228",0,0,0.004,0,0.996
"7229",0.015,0,0.064,0.427,0.494
"7230",0.005,0.002,0.027,0.24,0.726
"7231",0.006,0,0,0,0.994
"7232",0.519,0.002,0.006,0.42,0.053
"7233",0.996,0,0,0,0.004
"7234",0.325,0,0.037,0.546,0.092
"7235",0.722,0,0,0.228,0.05
"7236",0.991,0,0,0.001,0.008
"7237",0.423,0.005,0.122,0.038,0.412
"7238",0,0,0,0,1
"7239",0.435,0.005,0.013,0.215,0.332
"7240",0.673,0,0,0.319,0.008
"7241",0.615,0,0,0.382,0.003
"7242",0.988,0,0,0.012,0
"7243",0.833,0,0.001,0.001,0.165
"7244",0.908,0,0,0.092,0
"7245",0.074,0.001,0.001,0,0.924
"7246",0.567,0,0.041,0.005,0.387
"7247",0,0,0,0,1
"7248",0.091,0,0.025,0.343,0.541
"7249",0.803,0,0,0.195,0.002
"7250",0.003,0.007,0.07,0,0.92
"7251",0.997,0,0,0,0.003
"7252",0.04,0,0.081,0.004,0.875
"7253",0.999,0,0,0,0.001
"7254",0.038,0.036,0.034,0.008,0.884
"7255",0.471,0,0.014,0.505,0.01
"7256",0.41,0,0,0.509,0.081
"7257",0.739,0,0.016,0.006,0.239
"7258",0,0.003,0.001,0,0.996
"7259",0.985,0,0,0.015,0
"7260",0.12,0,0,0.84,0.04
"7261",0.006,0,0.31,0.478,0.206
"7262",0.857,0,0,0,0.143
"7263",0.878,0,0.001,0.01,0.111
"7264",0.864,0.001,0.022,0.034,0.079
"7265",0.512,0,0,0.486,0.002
"7266",0,0,0,0,1
"7267",0.105,0,0.011,0.718,0.166
"7268",0.078,0,0.003,0,0.919
"7269",0.005,0.085,0.117,0.013,0.78
"7270",0.039,0,0.126,0.67,0.165
"7271",0.276,0,0.034,0.647,0.043
"7272",0.999,0,0,0,0.001
"7273",0.379,0,0,0.09,0.531
"7274",0.163,0.001,0.039,0.276,0.521
"7275",0.387,0,0,0.522,0.091
"7276",0.786,0,0.001,0.204,0.009
"7277",0.03,0,0.058,0.01,0.902
"7278",0,0.003,0.001,0,0.996
"7279",0.902,0,0,0.094,0.004
"7280",0.959,0,0,0,0.041
"7281",0.987,0,0,0,0.013
"7282",0.593,0,0,0.387,0.02
"7283",0.372,0,0,0.024,0.604
"7284",0.002,0.024,0.479,0.001,0.494
"7285",0.002,0.002,0.018,0,0.978
"7286",0.935,0,0,0,0.065
"7287",0,0,0,0,1
"7288",0.513,0,0,0.487,0
"7289",0.999,0,0,0,0.001
"7290",0,0,0,0,1
"7291",0.01,0,0.008,0,0.982
"7292",0.991,0,0,0,0.009
"7293",1,0,0,0,0
"7294",0.074,0,0.001,0.867,0.058
"7295",0,0,0,0,1
"7296",0.36,0,0.002,0.408,0.23
"7297",0.986,0,0,0.009,0.005
"7298",0.561,0.001,0.041,0.37,0.027
"7299",0.386,0,0.027,0.526,0.061
"7300",0.183,0,0,0.771,0.046
"7301",0.336,0,0,0.629,0.035
"7302",0.167,0.002,0.032,0.683,0.116
"7303",0.17,0,0.021,0.795,0.014
"7304",0.923,0,0.001,0.036,0.04
"7305",0.17,0,0.008,0.727,0.095
"7306",0.998,0,0,0.002,0
"7307",0.7,0.001,0,0,0.299
"7308",0.89,0.002,0.007,0.03,0.071
"7309",0.685,0,0.055,0.227,0.033
"7310",0.882,0,0.001,0.017,0.1
"7311",0.181,0,0.029,0.359,0.431
"7312",0.951,0,0.001,0.041,0.007
"7313",0.58,0,0,0.419,0.001
"7314",0.896,0,0,0.016,0.088
"7315",0.999,0,0,0,0.001
"7316",0.004,0,0.035,0.651,0.31
"7317",0.841,0,0.006,0.034,0.119
"7318",0.296,0,0.053,0.615,0.036
"7319",0.999,0,0,0,0.001
"7320",0.864,0,0.003,0.074,0.059
"7321",0.546,0,0.031,0.048,0.375
"7322",0.591,0,0.008,0.367,0.034
"7323",0.508,0,0,0.002,0.49
"7324",0.936,0,0,0.064,0
"7325",0.509,0,0,0.49,0.001
"7326",0.999,0,0,0,0.001
"7327",0.913,0,0.001,0.023,0.063
"7328",0.239,0,0.114,0.253,0.394
"7329",0.003,0,0.003,0,0.994
"7330",0.218,0,0,0.748,0.034
"7331",0.494,0,0.013,0.493,0
"7332",0.013,0,0.025,0.622,0.34
"7333",0.133,0,0.013,0.076,0.778
"7334",0.949,0,0.033,0.011,0.007
"7335",0,0,0.002,0,0.998
"7336",0,0.002,0.34,0.003,0.655
"7337",0.489,0,0.007,0.486,0.018
"7338",0.648,0.003,0.036,0.035,0.278
"7339",0.46,0.005,0.015,0.012,0.508
"7340",0.164,0.073,0.108,0.005,0.65
"7341",0.806,0,0.001,0.079,0.114
"7342",0.637,0,0,0.338,0.025
"7343",0.013,0.016,0.05,0.005,0.916
"7344",0.004,0.005,0.032,0,0.959
"7345",0.028,0,0.12,0.109,0.743
"7346",0,0,0,0,1
"7347",0.286,0,0.013,0.682,0.019
"7348",0.649,0,0,0.347,0.004
"7349",0.843,0,0,0.011,0.146
"7350",0.856,0,0,0.142,0.002
"7351",0.366,0,0.001,0.605,0.028
"7352",0.137,0,0,0.857,0.006
"7353",0.034,0,0.004,0.052,0.91
"7354",0.999,0,0,0,0.001
"7355",0.988,0,0.001,0.004,0.007
"7356",0.833,0,0,0.153,0.014
"7357",0.965,0,0,0.034,0.001
"7358",0.415,0.001,0.022,0.083,0.479
"7359",0.008,0,0.009,0,0.983
"7360",0.056,0,0.029,0.591,0.324
"7361",0.424,0,0.003,0.572,0.001
"7362",0.013,0,0.272,0.27,0.445
"7363",0.999,0,0,0,0.001
"7364",0.999,0,0,0,0.001
"7365",0.998,0,0,0,0.002
"7366",0.902,0,0,0.03,0.068
"7367",0.304,0,0.001,0.657,0.038
"7368",0.851,0,0,0,0.149
"7369",0.959,0,0,0,0.041
"7370",0.895,0,0.028,0.007,0.07
"7371",0.066,0.009,0.05,0.028,0.847
"7372",0.502,0,0,0,0.498
"7373",0.582,0,0.02,0.383,0.015
"7374",0.218,0,0,0.748,0.034
"7375",0.175,0,0.306,0.002,0.517
"7376",0.929,0,0,0,0.071
"7377",0.003,0,0,0,0.997
